908,3079	33,1771
909,2722	31,9011
910,2364	32,3639
911,2006	33,0924
912,1649	33,0261
913,1291	32,5254
914,0933	32,8883
915,0576	35,066
916,0218	38,9955
916,9860	43,7667
917,9503	48,0868
918,9145	50,744
919,8787	51,0533
920,8430	49,1927
921,8072	46,2151
922,7714	43,6237
923,7357	42,6139
924,6999	43,2452
925,6641	44,1688
926,6284	43,6234
927,5926	40,9871
928,5568	37,1304
929,5211	33,5185
930,4853	31,3465
931,4495	31,2075
932,4138	33,0193
933,3780	35,9757
934,3422	38,6415
935,3065	39,5439
936,2707	38,1794
937,2349	35,4484
938,1992	32,9286
939,1634	31,8426
940,1276	32,5695
941,0919	34,6454
942,0561	37,0636
943,0203	38,7814
943,9846	39,1243
944,9488	37,8972
945,9130	35,4418
946,8773	32,7569
947,8415	31,2772
948,8057	31,9943
949,7700	34,5492
950,7342	37,131
951,6984	37,0933
952,6627	32,0365
953,6269	21,4107
954,5911	7,57086
955,5554	-1,17549E-038
956,5196	-1,17549E-038
957,4838	-1,17549E-038
958,4481	-1,17549E-038
959,4123	-1,17549E-038
960,3765	7,46457
961,3408	17,6132
962,3050	22,5902
963,2692	21,7132
964,2335	17,2962
965,1977	14,0607
966,1619	15,6357
967,1262	22,0089
968,0904	31,263
969,0546	41,6702
970,0189	51,7071
970,9831	58,5709
971,9473	56,4193
972,9116	39,9653
973,8758	16,5113
974,8400	0,0854017
975,8043	-1,17549E-038
976,7685	-1,17549E-038
977,7327	-1,17549E-038
978,6970	1,28488
979,6612	4,91066
980,6254	5,72156
981,5897	5,0879
982,5539	5,91073
983,5181	9,54342
984,4824	16,0729
985,4466	24,3453
986,4108	31,4366
987,3751	34,1505
988,3393	32,0864
989,3035	27,4635
990,2678	22,5095
991,2320	18,5018
992,1962	16,3609
993,1605	16,9036
994,1247	19,4733
995,0889	20,9065
996,0532	17,5622
997,0174	7,7399
997,9816	-1,17549E-038
998,9459	-1,17549E-038
999,9101	-1,17549E-038
1000,8743	-1,17549E-038
1001,8386	-1,17549E-038
1002,8028	-1,17549E-038
1003,7670	-1,17549E-038
1004,7313	-1,17549E-038
1005,6955	-1,17549E-038
1006,6597	18,6283
1007,6240	92,8594
1008,5882	105,116
1009,5524	90,3788
1010,5167	74,4272
1011,4809	60,8077
1012,4451	49,148
1013,4094	38,8114
1014,3736	29,4312
1015,3378	21,0771
1016,3021	13,9234
1017,2663	-1,17549E-038
1018,2305	99,0552
1019,1948	353,743
1020,1590	-1,17549E-038
1021,1232	-1,17549E-038
1022,0875	-1,17549E-038
1023,0517	-1,17549E-038
1024,0160	-1,17549E-038
1024,9802	-1,17549E-038
1025,9445	-1,17549E-038
1026,9087	-1,17549E-038
1027,8729	14,862
1028,8372	54,3653
1029,8014	38,966
1030,7656	0,728185
1031,7299	-1,17549E-038
1032,6941	-1,17549E-038
1033,6583	-1,17549E-038
1034,6226	-1,17549E-038
1035,5868	-1,17549E-038
1036,5510	-1,17549E-038
1037,5153	-1,17549E-038
1038,4795	-1,17549E-038
1039,4437	-1,17549E-038
1040,4080	-1,17549E-038
1041,3722	-1,17549E-038
1042,3364	-1,17549E-038
1043,3007	-1,17549E-038
1044,2649	-1,17549E-038
1045,2291	-1,17549E-038
1046,1934	-1,17549E-038
1047,1576	-1,17549E-038
1048,1218	-1,17549E-038
1049,0861	19,6561
1050,0503	68,9235
1051,0145	108,749
1051,9788	128,493
1052,9430	121,828
1053,9072	92,1422
1054,8715	54,4703
1055,8357	21,7143
1056,7999	-1,17549E-038
1057,7642	-1,17549E-038
1058,7284	-1,17549E-038
1059,6926	-1,17549E-038
1060,6569	-1,17549E-038
1061,6211	-1,17549E-038
1062,5853	2668,8
1063,5496	-1,17549E-038
1064,5138	-1,17549E-038
1065,4780	-1,17549E-038
1066,4423	-1,17549E-038
1067,4065	-1,17549E-038
1068,3707	-1,17549E-038
1069,3350	-1,17549E-038
1070,2992	-1,17549E-038
1071,2634	45,5745
1072,2277	73,0471
1073,1919	74,6184
1074,1561	71,288
1075,1204	67,0231
1076,0846	62,1857
1077,0488	56,3121
1078,0131	48,4578
1078,9773	37,0058
1079,9415	19,9734
1080,9058	1,1556
1081,8700	3,34977
1082,8342	25,7963
1083,7985	40,4591
1084,7627	45,6946
1085,7269	46,4992
1086,6912	45,2495
1087,6554	41,9323
1088,6196	35,2214
1089,5839	23,839
1090,5481	7,4555
1091,5123	-1,17549E-038
1092,4766	-1,17549E-038
1093,4408	-1,17549E-038
1094,4050	-1,17549E-038
1095,3693	-1,17549E-038
1096,3335	5,29575
1097,2977	16,4992
1098,2620	25,5318
1099,2262	32,5649
1100,1904	37,9176
1101,1547	42,012
1102,1189	44,9216
1103,0831	45,9809
1104,0474	44,2669
1105,0116	39,5693
1105,9758	32,6701
1106,9401	24,9265
1107,9043	17,9543
1108,8685	13,6386
1109,8328	14,0956
1110,7970	21,2146
1111,7612	35,8961
1112,7255	57,1823
1113,6897	80,7475
1114,6539	97,6574
1115,6182	98,9471
1116,5824	85,2681
1117,5466	66,035
1118,5109	49,4648
1119,4751	38,9188
1120,4393	34,841
1121,4036	36,4076
1122,3678	41,6641
1123,3320	47,5353
1124,2963	51,4035
1125,2605	52,9571
1126,2247	53,4722
1127,1890	53,8785
1128,1532	54,1217
1129,1174	53,7082
1130,0817	52,4004
1131,0459	50,4828
1132,0101	48,5848
1132,9744	47,3546
1133,9386	47,2022
1134,9028	48,1677
1135,8671	49,9268
1136,8313	51,9167
1137,7955	53,5175
1138,7598	54,2457
1139,7240	53,9622
1140,6882	53,0099
1141,6525	52,0848
1142,6167	51,8425
1143,5809	52,5539
1144,5452	54,0514
1145,5094	55,901
1146,4736	57,6258
1147,4379	58,8772
1148,4021	59,5049
1149,3663	59,5235
1150,3306	59,0402
1151,2948	58,2277
1152,2590	57,3485
1153,2233	56,7459
1154,1875	56,7353
1155,1517	57,4294
1156,1160	58,6438
1157,0802	60,0081
1158,0444	61,2074
1159,0087	62,1407
1159,9729	62,8967
1160,9371	63,6334
1161,9014	64,4858
1162,8656	65,5434
1163,8298	66,8545
1164,7941	68,3968
1165,7583	70,006
1166,7225	71,3449
1167,6868	71,9892
1168,6510	71,6201
1169,6152	70,2207
1170,5795	68,1509
1171,5437	66,0216
1172,5079	64,4258
1173,4722	63,7044
1174,4364	63,8884
1175,4006	64,7919
1176,3649	66,1221
1177,3291	67,5212
1178,2933	68,5764
1179,2576	68,899
1180,2218	68,2945
1181,1860	66,8948
1182,1503	65,113
1183,1145	63,4572
1184,0787	62,3491
1185,0430	62,0217
1186,0072	62,4888
1186,9714	63,5704
1187,9357	64,9768
1188,8999	66,4165
1189,8641	67,6734
1190,8284	68,6308
1191,7926	69,2671
1192,7568	69,6407
1193,7211	69,853
1194,6853	69,9772
1195,6495	69,9928
1196,6138	69,7813
1197,5780	69,2104
1198,5422	68,2638
1199,5065	67,1257
1200,4707	66,134
1201,4349	65,6003
1202,3992	65,6191
1203,3634	66,0028
1204,3276	66,3856
1205,2919	66,4323
1206,2561	66,0366
1207,2203	65,3853
1208,1846	64,8221
1209,1488	64,596
1210,1130	64,6877
1211,0773	64,8419
1212,0415	64,7666
1213,0057	64,3494
1213,9700	63,7218
1214,9342	63,1128
1215,8984	62,6013
1216,8627	61,9813
1217,8269	60,8832
1218,7911	59,0946
1219,7554	56,8195
1220,7196	54,6152
1221,6838	53,0437
1222,6481	52,3407
1223,6123	52,3133
1224,5765	52,463
1225,5408	52,251
1226,5050	51,4026
1227,4692	50,0577
1228,4335	48,6229
1229,3977	47,4578
1230,3619	46,6885
1231,3262	46,2475
1232,2904	46,0205
1233,2546	45,9503
1234,2189	46,0337
1235,1831	46,2444
1236,1473	46,483
1237,1116	46,6216
1238,0758	46,6072
1239,0400	46,5262
1240,0043	46,5674
1240,9685	46,9075
1241,9327	47,6012
1242,8970	48,5551
1243,8612	49,6025
1244,8254	50,6263
1245,7897	51,6329
1246,7539	52,7223
1247,7181	53,9765
1248,6824	55,3483
1249,6466	56,6333
1250,6108	57,562
1251,5751	57,9553
1252,5393	57,8285
1253,5035	57,3761
1254,4678	56,8625
1255,4320	56,4916
1256,3962	56,3216
1257,3605	56,2682
1258,3247	56,1959
1259,2889	56,0382
1260,2532	55,8717
1261,2174	55,8743
1262,1816	56,165
1263,1459	56,6604
1264,1101	57,1131
1265,0743	57,2916
1266,0386	57,1221
1267,0028	56,7145
1267,9670	56,2939
1268,9313	56,0749
1269,8955	56,1324
1270,8597	56,3585
1271,8240	56,5483
1272,7882	56,5407
1273,7524	56,3053
1274,7167	55,9322
1275,6809	55,5583
1276,6451	55,2947
1277,6094	55,1997
1278,5736	55,2932
1279,5378	55,5703
1280,5021	55,9867
1281,4663	56,4282
1282,4305	56,7127
1283,3948	56,659
1284,3590	56,2003
1285,3232	55,4651
1286,2875	54,7429
1287,2517	54,3362
1288,2159	54,3927
1289,1802	54,8238
1290,1444	55,3606
1291,1086	55,7156
1292,0729	55,7499
1293,0371	55,5282
1294,0013	55,2311
1294,9656	55,0028
1295,9298	54,848
1296,8940	54,6389
1297,8583	54,2216
1298,8225	53,5497
1299,7867	52,7453
1300,7510	52,045
1301,7152	51,6737
1302,6794	51,7249
1303,6437	52,1025
1304,6079	52,5539
1305,5721	52,7955
1306,5364	52,6766
1307,5006	52,2628
1308,4648	51,7696
1309,4291	51,4036
1310,3933	51,2287
1311,3575	51,1244
1312,3218	50,8559
1313,2860	50,2321
1314,2502	49,2602
1315,2145	48,1683
1316,1787	47,2644
1317,1429	46,743
1318,1072	46,5695
1319,0714	46,5058
1320,0356	46,2689
1320,9999	45,7343
1321,9641	45,0337
1322,9283	44,4584
1323,8926	44,2506
1324,8568	44,4348
1325,8210	44,7824
1326,7853	44,9077
1327,7495	44,4486
1328,7137	43,2693
1329,6780	41,5835
1330,6422	39,8804
1331,6064	38,6531
1332,5707	38,133
1333,5349	38,2312
1334,4991	38,6706
1335,4634	39,1553
1336,4276	39,481
1337,3918	39,5806
1338,3561	39,5105
1339,3203	39,3723
1340,2845	39,2025
1341,2488	38,9363
1342,2130	38,4877
1343,1772	37,8546
1344,1415	37,1562
1345,1057	36,5954
1346,0699	36,3692
1347,0342	36,5615
1347,9984	37,0824
1348,9626	37,7158
1349,9269	38,251
1350,8911	38,5901
1351,8553	38,7546
1352,8196	38,8143
1353,7838	38,8099
1354,7480	38,7264
1355,7123	38,5339
1356,6765	38,2484
1357,6407	37,9413
1358,6050	37,695
1359,5692	37,5555
1360,5334	37,5123
1361,4977	37,5192
1362,4619	37,5544
1363,4261	37,6774
1364,3904	38,0091
1365,3546	38,6511
1366,3188	39,6147
1367,2831	40,7769
1368,2473	41,8626
1369,2115	42,4943
1370,1758	42,3365
1371,1400	41,2529
1372,1042	39,3706
1373,0685	37,0498
1374,0327	34,8007
1374,9969	33,1198
1375,9612	32,2726
1376,9254	32,1811
1377,8896	32,5113
1378,8539	32,8524
1379,8181	32,8697
1380,7823	32,4088
1381,7466	31,5344
1382,7108	30,4737
1383,6750	29,509
1384,6393	28,9019
1385,6035	28,8477
1386,5677	29,3914
1387,5320	30,3288
1388,4962	31,2753
1389,4604	31,9237
1390,4247	32,2044
1391,3889	32,2346
1392,3531	32,2123
1393,3174	32,3455
1394,2816	32,7844
1395,2458	33,5355
1396,2101	34,4223
1397,1743	35,1684
1398,1385	35,5452
1399,1028	35,4633
1400,0670	34,9772
1401,0313	34,2475
1401,9955	33,4997
1402,9597	32,9851
1403,9240	32,9117
1404,8882	33,3341
1405,8524	34,0722
1406,8167	34,7816
1407,7809	35,1566
1408,7451	35,0893
1409,7094	34,6903
1410,6736	34,2042
1411,6378	33,8729
1412,6021	33,8041
1413,5663	33,9392
1414,5305	34,1344
1415,4948	34,2669
1416,4590	34,2962
1417,4232	34,2851
1418,3875	34,369
1419,3517	34,6388
1420,3159	35,0429
1421,2802	35,4588
1422,2444	35,8257
1423,2086	36,1876
1424,1729	36,648
1425,1371	37,2726
1426,1013	37,9853
1427,0656	38,542
1428,0298	38,6514
1428,9940	38,2267
1429,9583	37,6303
1430,9225	37,699
1431,8867	39,4638
1432,8510	43,646
1433,8152	49,9431
1434,7794	56,2449
1435,7437	59,0998
1436,7079	56,6603
1437,6721	50,6356
1438,6364	44,1096
1439,6006	39,0611
1440,5648	36,0949
1441,5291	35,0196
1442,4933	35,2596
1443,4575	36,0921
1444,4218	36,8581
1445,3860	37,136
1446,3502	36,7939
1447,3145	35,9171
1448,2787	34,6743
1449,2429	33,1981
1450,2072	31,5371
1451,1714	29,6859
1452,1356	27,6422
1453,0999	25,4522
1454,0641	23,2696
1455,0283	21,4777
1455,9926	20,8044
1456,9568	21,8403
1457,9210	23,8217
1458,8853	25,2321
1459,8495	25,6152
1460,8137	25,3397
1461,7780	24,8535
1462,7422	24,5403
1463,7064	24,7607
1464,6707	25,7414
1465,6349	27,3388
1466,5991	29,0678
1467,5634	30,4826
1468,5276	31,4165
1469,4918	31,9231
1470,4561	32,1618
1471,4203	32,3509
1472,3845	32,7209
1473,3488	33,3834
1474,3130	34,2685
1475,2772	35,3069
1476,2415	36,5592
1477,2057	38,134
1478,1699	40,0768
1479,1342	42,3164
1480,0984	44,658
1481,0626	46,835
1482,0269	48,6186
1482,9911	49,9259
1483,9553	50,8306
1484,9196	51,4816
1485,8838	52,031
1486,8480	52,6287
1487,8123	53,4405
1488,7765	54,5808
1489,7407	55,9443
1490,7050	57,2329
1491,6692	58,2535
1492,6334	59,0403
1493,5977	59,753
1494,5619	60,5919
1495,5261	61,7511
1496,4904	63,3019
1497,4546	64,9965
1498,4188	66,2906
1499,3831	66,7706
1500,3473	66,4317
1501,3115	65,5039
1502,2758	64,2312
1503,2400	62,8201
1504,2042	61,4823
1505,1685	60,4978
1506,1327	60,2211
1507,0969	60,8005
1508,0612	61,7663
1509,0254	62,6165
1509,9896	63,4944
1510,9539	64,7062
1511,9181	66,3118
1512,8823	68,057
1513,8466	69,3564
1514,8108	69,3781
1515,7750	67,497
1516,7393	64,0825
1517,7035	60,7095
1518,6677	59,1212
1519,6320	60,0327
1520,5962	62,877
1521,5604	66,27
1522,5247	68,8089
1523,4889	69,8449
1524,4531	69,6582
1525,4174	68,995
1526,3816	68,5112
1527,3458	68,508
1528,3101	68,9756
1529,2743	69,7738
1530,2385	70,7628
1531,2028	71,8029
1532,1670	72,6647
1533,1312	72,9927
1534,0955	72,4772
1535,0597	71,073
1536,0239	68,9082
1536,9882	66,0236
1537,9524	62,3215
1538,9166	57,8953
1539,8809	53,7998
1540,8451	52,2877
1541,8093	54,5979
1542,7736	59,2379
1543,7378	64,0865
1544,7020	68,0282
1545,6663	70,7017
1546,6305	72,0835
1547,5947	72,3614
1548,5590	71,8978
1549,5232	71,1582
1550,4874	70,5871
1551,4517	70,4552
1552,4159	70,7643
1553,3801	71,2991
1554,3444	71,7854
1555,3086	72,0214
1556,2728	71,9488
1557,2371	71,7604
1558,2013	71,9609
1559,1655	72,718
1560,1298	73,4227
1561,0940	73,7042
1562,0582	73,6464
1563,0225	73,4205
1563,9867	73,1711
1564,9509	73,031
1565,9152	73,1496
1566,8794	73,7034
1567,8436	74,84
1568,8079	76,5245
1569,7721	78,4233
1570,7363	80,0641
1571,7006	81,118
1572,6648	81,4425
1573,6290	80,9473
1574,5933	79,5729
1575,5575	77,5393
1576,5217	75,6218
1577,4860	74,7415
1578,4502	75,1787
1579,4144	76,6206
1580,3787	78,6665
1581,3429	80,9817
1582,3071	83,1729
1583,2714	84,7039
1584,2356	85,059
1585,1998	84,0855
1586,1641	82,1402
1587,1283	79,8733
1588,0925	77,9048
1589,0568	76,6195
1590,0210	76,0948
1590,9852	76,1411
1591,9495	76,4523
1592,9137	76,802
1593,8779	77,1678
1594,8422	77,7005
1595,8064	78,5603
1596,7706	79,7425
1597,7349	81,0311
1598,6991	82,1017
1599,6633	82,6661
1600,6276	82,5608
1601,5918	81,7727
1602,5560	80,4422
1603,5203	78,8506
1604,4845	77,3715
1605,4487	76,3926
1606,4130	76,243
1607,3772	77,1322
1608,3414	79,0615
1609,3057	81,7405
1610,2699	84,6435
1611,2341	87,2407
1612,1984	89,1634
1613,1626	90,1063
1614,1268	89,6014
1615,0911	87,0383
1616,0553	82,3641
1617,0195	76,9587
1617,9838	72,8273
1618,9480	70,8388
1619,9122	70,688
1620,8765	71,8545
1621,8407	74,0643
1622,8049	77,1974
1623,7692	80,9276
1624,7334	84,4896
1625,6976	86,9714
1626,6619	87,8017
1627,6261	86,9284
1628,5903	84,8108
1629,5546	82,3112
1630,5188	80,3589
1631,4830	79,546
1632,4473	79,9283
1633,4115	80,9897
1634,3757	81,6398
1635,3400	80,6749
1636,3042	78,3383
1637,2684	76,8547
1638,2327	77,8028
1639,1969	80,7341
1640,1611	84,3544
1641,1254	87,4999
1642,0896	89,4173
1643,0538	89,8081
1644,0181	88,7875
1644,9823	86,8177
1645,9465	84,6568
1646,9108	83,135
1647,8750	82,7035
1648,8392	83,4579
1649,8035	85,6832
1650,7677	90,1202
1651,7319	97,4875
1652,6962	105,994
1653,6604	108,74
1654,6246	102,729
1655,5889	93,9345
1656,5531	86,4125
1657,5173	80,5649
1658,4816	76,0247
1659,4458	72,8352
1660,4100	71,6348
1661,3743	73,1918
1662,3385	77,2441
1663,3027	81,8853
1664,2670	84,8919
1665,2312	85,2809
1666,1954	83,2853
1667,1597	79,7167
1668,1239	75,7299
1669,0881	72,7035
1670,0524	71,5155
1671,0166	71,8545
1671,9808	72,95
1672,9451	74,563
1673,9093	76,8837
1674,8735	79,8515
1675,8378	82,6935
1676,8020	84,271
1677,7662	83,9546
1678,7305	81,9154
1679,6947	78,7112
1680,6589	74,9572
1681,6232	71,4461
1682,5874	69,5164
1683,5516	70,7979
1684,5159	75,4013
1685,4801	80,958
1686,4443	85,0158
1687,4086	86,8374
1688,3728	86,8422
1689,3370	85,7609
1690,3013	84,241
1691,2655	82,7098
1692,2297	81,363
1693,1940	80,2233
1694,1582	79,2297
1695,1224	78,3382
1696,0867	77,6032
1697,0509	77,171
1698,0151	77,1513
1698,9794	77,4751
1699,9436	77,9413
1700,9078	78,4295
1701,8721	78,9852
1702,8363	79,7103
1703,8005	80,6424
1704,7648	81,7019
1705,7290	82,7035
1706,6932	83,4461
1707,6575	83,8355
1708,6217	83,9132
1709,5859	83,7736
1710,5502	83,4841
1711,5144	83,0766
1712,4786	82,5824
1713,4429	82,071
1714,4071	81,6707
1715,3713	81,5498
1716,3356	81,8051
1717,2998	82,3034
1718,2640	82,7775
1719,2283	83,1126
1720,1925	83,3624
1721,1567	83,6076
1722,1210	83,9043
1723,0852	84,3009
1724,0494	84,8512
1725,0137	85,587
1725,9779	86,4616
1726,9421	87,3153
1727,9064	87,9116
1728,8706	88,0287
1729,8348	87,5496
1730,7991	86,5069
1731,7633	85,0962
1732,7275	83,6599
1733,6918	82,5526
1734,6560	81,9087
1735,6202	81,6487
1736,5845	81,7221
1737,5487	82,2063
1738,5129	83,2125
1739,4772	84,7204
1740,4414	86,4344
1741,4056	87,8347
1742,3699	88,4943
1743,3341	88,3452
1744,2983	87,5987
1745,2626	86,5189
1746,2268	85,3365
1747,1910	84,3299
1748,1553	83,9223
1749,1195	84,5541
1750,0837	86,2563
1751,0480	88,4183
1752,0122	90,1928
1752,9764	91,0338
1753,9407	90,8375
1754,9049	89,8285
1755,8691	88,421
1756,8334	87,0743
1757,7976	86,1321
1758,7618	85,7158
1759,7261	85,7444
1760,6903	86,0461
1761,6545	86,4639
1762,6188	86,8971
1763,5830	87,2902
1764,5472	87,6124
1765,5115	87,8494
1766,4757	87,997
1767,4399	88,0441
1768,4042	87,9503
1769,3684	87,6451
1770,3326	87,0878
1771,2969	86,3859
1772,2611	85,8381
1773,2253	85,7384
1774,1896	86,1214
1775,1538	86,7849
1776,1180	87,487
1777,0823	88,0528
1778,0465	88,3712
1779,0107	88,3757
1779,9750	88,0655
1780,9392	87,5475
1781,9034	87,0286
1782,8677	86,7269
1783,8319	86,7545
1784,7961	87,0597
1785,7604	87,5022
1786,7246	88,0587
1787,6888	89,0358
1788,6531	91,1585
1789,6173	95,4462
1790,5815	102,576
1791,5458	111,308
1792,5100	117,474
1793,4742	117,358
1794,4385	111,902
1795,4027	104,617
1796,3669	98,1205
1797,3312	93,6124
1798,2954	91,4187
1799,2596	91,2261
1800,2239	92,0858
1801,1881	92,788
1802,1523	92,6519
1803,1166	91,8385
1804,0808	90,8792
1805,0450	90,1516
1806,0093	89,7369
1806,9735	89,5261
1807,9377	89,3785
1808,9020	89,2346
1809,8662	89,1452
1810,8304	89,2123
1811,7947	89,4909
1812,7589	89,9311
1813,7231	90,4005
1814,6874	90,7468
1815,6516	90,8574
1816,6158	90,7003
1817,5801	90,3365
1818,5443	89,8848
1819,5085	89,4485
1820,4728	89,0606
1821,4370	88,6881
1822,4012	88,2847
1823,3655	87,8495
1824,3297	87,4498
1825,2939	87,1872
1826,2582	87,1312
1827,2224	87,2771
1828,1866	87,5467
1829,1509	87,8175
1830,1151	87,9825
1831,0793	88,023
1832,0436	88,0213
1833,0078	88,09
1833,9720	88,2935
1834,9363	88,6039
1835,9005	88,8933
1836,8647	88,9768
1837,8290	88,7225
1838,7932	88,1524
1839,7574	87,4367
1840,7217	86,8094
1841,6859	86,503
1842,6501	86,7095
1843,6144	87,5047
1844,5786	88,7402
1845,5428	90,059
1846,5071	91,0931
1847,4713	91,6234
1848,4355	91,5856
1849,3998	91,0396
1850,3640	90,1712
1851,3282	89,2786
1852,2925	88,6881
1853,2567	88,6279
1854,2209	89,1329
1855,1852	90,0294
1856,1494	90,9966
1857,1136	91,6808
1858,0779	91,8249
1859,0421	91,3653
1860,0063	90,4466
1860,9706	89,3427
1861,9348	88,3277
1862,8990	87,5808
1863,8633	87,1742
1864,8275	87,1238
1865,7917	87,445
1866,7560	88,1586
1867,7202	89,2146
1868,6844	90,3866
1869,6487	91,3125
1870,6129	91,7279
1871,5771	91,6241
1872,5414	91,1898
1873,5056	90,6796
1874,4698	90,3145
1875,4341	90,2066
1876,3983	90,3113
1877,3625	90,4519
1878,3268	90,4343
1879,2910	90,1865
1880,2552	89,8102
1881,2195	89,5055
1882,1837	89,4315
1883,1479	89,6068
1884,1122	89,9141
1885,0764	90,1889
1886,0406	90,3145
1887,0049	90,2611
1887,9691	90,0675
1888,9333	89,8051
1889,8976	89,558
1890,8618	89,4188
1891,8260	89,4741
1892,7903	89,7673
1893,7545	90,2501
1894,7188	90,7616
1895,6830	91,0764
1896,6472	91,0268
1897,6115	90,617
1898,5757	90,0211
1899,5399	89,4741
1900,5042	89,1552
1901,4684	89,1306
1902,4326	89,3581
1903,3969	89,7303
1904,3611	90,1302
1905,3253	90,47
1906,2896	90,7014
1907,2538	90,8055
1908,2180	90,7789
1909,1823	90,6236
1910,1465	90,3436
1911,1107	89,9494
1912,0750	89,4691
1913,0392	88,9575
1914,0034	88,4943
1914,9677	88,167
1915,9319	88,0312
1916,8961	88,0631
1917,8604	88,1483
1918,8246	88,153
1919,7888	88,0298
1920,7531	87,8585
1921,7173	87,7904
1922,6815	87,9437
1923,6458	88,313
1924,6100	88,7551
1925,5742	89,0742
1926,5385	89,1424
1927,5027	88,9626
1928,4669	88,649
1929,4312	88,3541
1930,3954	88,1824
1931,3596	88,1355
1932,3239	88,1288
1933,2881	88,0716
1934,2523	87,9562
1935,2166	87,8841
1936,1808	87,9996
1937,1450	88,3763
